,0
1989,1401.277203027294
1990,1204.6125292795673
1991,1016.0293020979173
1992,782.37825611629
1993,677.0966539278058
1994,541.7241046410056
1995,475.76394379662077
1996,397.94342695803346
1997,308.61089604169166
1998,253.13677922356104
1999,191.786375288918
2000,158.3005053136363
2001,109.21172418799834
2002,79.23730918840477
2003,52.967285481228
2004,11.872402091307933
2005,2.1437838500424236
2006,1.518787798112705
2007,0.260037506165934
2008,-0.20301404684327848
2009,0.9696449882905698
2010,0.9031272267826587
2011,-0.40413995799897384
2012,-0.4421712146677783
2013,-0.4838532605869129
2014,-0.3138253406419498
2015,-0.3323433518649549
2016,0.1329914109570432
2017,0.8962168108931797
2018,1.4239684751765218
2019,2.9479466586914986
2020,5.890908997419302
2021,11.03790902194642
2022,41.888207192881346
2023,86.09273569483307
2024,125.37114797421359
2025,153.7904827314747
2026,204.08898949675955
2027,268.86857336365944
2028,304.53932568961756
2029,394.33605943244294
2030,496.91128726052875
2031,572.7680496324015
2032,701.9761120707188
2033,864.4998855417682
2034,1064.6925902042133
2035,1327.9913082213325
2036,1498.90785117537
2037,1743.186652422928
2038,2026.8514016544195
2039,2337.042278157019
2040,2596.8146888539777
2041,2947.9870214284174
2042,3240.8548829100873
2043,3517.220982266169
2044,3702.228705615319
2045,3990.975263418465
2046,4182.666133883424
2047,4381.981862887483
2048,4459.587625025031
2049,4588.353510861727
2050,4650.261325849606
2051,4657.39014271769
2052,4757.011872487584
2053,4775.431706383353
2054,4820.775947182523
2055,4813.388498886892
2056,4714.922299809767
2057,4714.537326206819
2058,4646.384322433729
2059,4596.72826895867
2060,4574.822209237759
2061,4395.112657084075
2062,4044.13221047334
2063,3723.9851405760583
2064,3416.509875007385
2065,3176.3478104056926
2066,3003.2873804407154
2067,3455.5842718261943
2068,3550.930432165137
2069,3677.7120814567247
2070,3635.1418072218808
2071,3375.759014858977
2072,2958.2626616073067
2073,2622.7925378392533
2074,2287.580155719692
2075,2202.6331425292883
2076,2025.9352565692448
2077,1821.5290788831576
2078,1658.5884300756138
2079,1662.4823576857648
2080,1513.6447508150618
2081,1411.960161898766
2082,1277.2419137044
2083,1111.6674547322627
2084,986.2555977088033
2085,834.899812747512
2086,757.6772916669638
2087,589.8984398553142
2088,439.2410216625386
2089,335.9484105334858
2090,267.76207118062337
2091,243.97924623855073
2092,202.16050391018337
2093,174.85158407933773
2094,131.42753803012914
2095,107.61250470170151
2096,68.59634103297756
2097,42.99157109471732
2098,18.636235188063015
2099,15.414302989395335
2100,14.805608234796768
2101,8.664829926983892
2102,4.662645826638839
2103,2.119368611393072
2104,1.7616725673447364
2105,1.9383623829067114
2106,2.1099458445050274
2107,2.05898854286044
2108,4.264199660432702
2109,2.447952835771129
2110,-3.980360084445435
2111,-3.95352560099802
2112,-5.837050429655715
2113,-4.9391321158084205
2114,-6.128016600301426
2115,-4.631544947503951
2116,-6.374508096758577
2117,-0.7821108932648654
2118,28.647055818888397
2119,34.15139612162441
2120,40.82388890814035
2121,54.24503173739376
2122,65.4168082563094
2123,103.07325903993107
2124,127.91357037255304
2125,151.78175226685198
2126,180.24275437162095
2127,210.34269581922416
2128,270.17522376855
2129,315.7547159412809
2130,373.5185800086126
2131,530.6876959232877
2132,626.5835368187188
2133,636.3872225417504
2134,717.083998704167
2135,781.1897691544809
2136,806.636954142977
2137,850.1899957715311
2138,893.0296064750451
2139,1147.5998484018614
2140,1260.1441706289304
2141,1417.7191593831376
2142,1547.1252276039836
2143,1535.825471581812
2144,1375.068060775246
2145,1289.8403507315402
2146,1112.6233261556642
2147,1084.9194250668625
2148,1076.3707103987051
2149,751.5858331240848
2150,742.2477946103497
2151,782.3503517067131
2152,779.8803982763434
2153,1171.9405287404625
2154,1201.8826192071979
2155,1941.371509019328
2156,2509.7411368453127
2157,2775.09247242369
2158,3109.6242755602957
2159,2969.8477046825888
2160,2954.7002585154096
2161,3116.237836682929
2162,3144.5316284332157
2163,3523.5569919260984
2164,3716.0283001653916
2165,3595.3770359640794
2166,3572.3385646100883
2167,3415.1873786088663
2168,3186.786625466336
2169,3034.166586824585
2170,2982.0104361404237
2171,2987.430949595846
2172,3004.3094421503292
2173,2771.935529116423
2174,2606.3044007234885
2175,2312.3118212450195
2176,2041.5537742165561
2177,1834.690111912773
2178,1762.2538381221657
2179,1469.6315161232178
2180,1310.5339016441656
2181,1110.9720517378532
2182,999.4832219334744
2183,813.8848561186472
2184,642.8322921112332
2185,584.279515629763
2186,467.6877029731163
2187,406.59732043811107
2188,382.20576477717594
2189,300.89691941016497
2190,255.0838192046026
2191,214.8351645498018
2192,152.0961006118481
2193,114.34057147476736
2194,82.61039623954628
2195,57.28455804870549
2196,14.576768795293217
2197,6.175505565386878
2198,0.5861950505498599
2199,0.034517582196508245
2200,3.3363602646479236
2201,11.626288898148111
2202,11.656016166622333
2203,11.587520980724813
2204,7.908745688143535
2205,12.548971197041725
2206,7.014052794866963
2207,14.7272958071887
2208,-3.2501035527364435
2209,-4.6962180328391705
2210,-5.011910227945724
2211,-8.536607660365068
2212,-8.896507730078627
2213,-6.664978064105411
2214,-6.499188340694409
2215,10.908277118323428
2216,30.578527009619144
2217,41.88596574853443
2218,60.79180434712984
2219,103.27643121452796
2220,100.3337390950515
2221,113.99566402819099
2222,133.27239010076255
2223,113.91877066021694
2224,111.2955211719171
2225,93.4263264779895
2226,123.39151681588322
2227,160.20848887005417
2228,164.8653506085934
2229,194.48259207474013
2230,224.7024354628145
2231,263.71194866368995
2232,306.2341108644907
2233,364.230375161332
2234,377.88016898763016
2235,391.57851951634325
2236,406.7129310556851
2237,589.1620203522098
2238,628.3321462123783
2239,853.3456335895501
2240,956.5261258268458
2241,1111.6367491053527
2242,1265.788153864619
2243,1235.0459755926117
2244,1221.8567285374902
2245,1123.850704547248
2246,1066.3980623217267
2247,1166.9635298952385
2248,1190.4638789029736
2249,1129.6673490060355
2250,1026.4353736490266
2251,1029.9308590934752
2252,1055.4682118779535
2253,1071.0310872755604
2254,969.9475277510911
2255,971.0993705544814
2256,964.4445535151413
2257,999.0798167712722
2258,1004.4010209106465
2259,1039.4613991789424
2260,996.8935566436784
2261,1111.4345389200137
2262,1053.505511153453
2263,1378.5116824853524
2264,1503.4931345548284
2265,1736.7235346035086
2266,1917.147924641024
2267,2276.183606025667
2268,2450.214946985915
2269,2448.3717208176636
2270,2362.9504032757827
2271,2052.4660610628703
2272,1780.6013492749953
2273,1664.3424058749474
2274,1485.9531546002054
2275,1234.293028486782
2276,1064.0589385160788
2277,946.8403364405473
2278,796.2284089889645
2279,667.673777952027
2280,502.84551388679085
2281,464.1969030287049
2282,374.42061859706723
2283,320.915295684376
2284,262.67571948394516
2285,195.40634079911894
2286,155.13305181936133
2287,118.69276704824583
2288,72.22495789960944
2289,38.52647093534695
2290,23.668002537914155
2291,16.473908355688142
2292,3.7682080603580257
2293,4.456444447818097
2294,-1.2944297147481252
2295,-1.3959455955394164
2296,-1.0754776725367818
2297,-0.3236106391819562
2298,-0.23949363375936103
2299,-0.17751537567555892
2300,-0.09643501844865822
2301,-0.272247161638528
2302,0.3703211609595622
2303,0.08855147954101791
2304,0.9161273906348235
2305,1.005203594511856
2306,2.452806122659868
2307,10.49194410849694
2308,11.57070833210878
2309,14.788000925452064
2310,48.325421151699295
2311,89.75056275600814
2312,141.3174084934233
2313,153.15144192597458
2314,202.7390816406228
2315,250.53344357820484
2316,311.609652660291
2317,398.860030951459
2318,506.5704460133475
2319,599.1257816515109
2320,775.8535259271343
2321,849.808296825201
2322,1082.6529015634671
2323,1402.2464050316707
2324,1580.6630233215806
2325,1792.4041443843657
2326,2069.6000681849528
2327,2456.618559430428
2328,2725.53114082456
2329,2916.8660307746786
2330,3270.6293944487243
2331,3499.1409961214877
2332,3723.271757266939
2333,3877.240391723238
2334,4048.7580806838414
2335,4238.302604303041
2336,4401.328687679569
2337,4456.266403489451
2338,4513.953526438666
2339,4591.3980840849135
2340,4671.535716195565
2341,4733.498281175438
2342,4720.533521588772
2343,4790.797004053222
2344,4773.870654569741
2345,4780.484322759031
2346,4784.254023772648
2347,4760.25958469648
2348,4670.856926067134
2349,4570.629592475725
2350,4525.328152990072
2351,4428.736871645333
2352,4353.155286541674
2353,4232.1665130357505
2354,4080.537063299352
2355,3863.178574173394
2356,3719.3198780078487
2357,3315.486870220553
2358,3031.5546087148236
2359,2973.910203564831
2360,2766.1960391968714
2361,2660.252663611316
2362,2605.821042377055
2363,2298.907372919848
2364,2075.900425708872
2365,1864.8950708526554
2366,1833.661249722527
2367,1745.5310219311232
2368,1639.1526575394007
2369,1467.8827977790713
2370,1361.5329967993034
2371,1286.5108462656958
2372,1175.8208658691847
2373,990.7061194678546
2374,850.5969643647347
2375,616.4770683257827
2376,435.4032982874512
2377,403.21242214382295
2378,315.040427308204
2379,300.3788854008003
2380,265.0243862389856
2381,223.65890602600024
2382,191.7135008440223
2383,160.31998935922874
2384,160.66812358135655
2385,110.83154380801973
2386,85.77277658060888
2387,71.56473799630368
2388,20.95697710997001
2389,22.075082583014424
2390,-11.4622612216266
2391,-8.491182695151942
2392,-7.249656498642537
2393,-4.697742220541153
2394,-3.1290861602795337
2395,0.5871769040011118
2396,-0.6053436278030726
2397,-0.9702496914763961
2398,2.4826627888788195
2399,4.648941566736312
2400,-0.7906280541802473
2401,-0.02951772266906324
2402,0.6526712485839589
2403,8.605144602067517
2404,9.326674435055974
2405,13.065807799943522
2406,45.13556040212196
2407,84.55031149058878
2408,115.64598957677765
2409,138.9234557037447
2410,188.66981119458217
2411,237.25353941340012
2412,294.2817121284044
2413,379.55681696420913
2414,466.2146897110278
2415,552.8592761512464
2416,657.6314655489684
2417,754.1871455674368
2418,1017.7662412667971
2419,1265.5899934126137
2420,1411.1822643216806
2421,1666.2348848342806
2422,1928.7745931945399
2423,2350.428737490838
2424,2628.2663143605687
2425,2970.9344796561813
2426,3262.2919501792985
2427,3517.315657301636
2428,3672.811291001415
2429,3894.4333672979756
2430,4031.9936761605986
2431,4280.237160670484
2432,4408.133676053086
2433,4477.758669520857
2434,4591.492464731275
2435,4653.881167423926
2436,4753.415473677104
2437,4796.31497989761
2438,4786.394278682643
2439,4852.21780340284
2440,4796.49757620948
2441,4640.340795147318
2442,4750.120043283208
2443,4729.693324651321
2444,4712.966986240719
2445,4673.290193227505
2446,4657.813595587199
2447,4662.198919901834
2448,4651.776736355443
2449,4460.231083136254
2450,4370.741951393377
2451,4310.381694757056
2452,4207.181120164909
2453,3954.5655346009735
2454,3849.474041578081
2455,3656.2704568160625
2456,3296.178728487574
2457,3113.9577296412635
2458,2876.418925269947
2459,2663.516749145833
2460,2419.227412551476
2461,2039.5404639702253
2462,1909.582937149216
2463,1726.7748082258067
2464,1518.64184771643
2465,1310.0221325222935
2466,1158.071736660983
2467,1056.9166488119756
2468,912.6213820940967
2469,792.9473714401101
2470,712.2391182918723
2471,559.1064210270877
2472,502.0220358612411
2473,388.2200513858286
2474,296.4132910529854
2475,280.65549369607584
2476,227.43967760515687
2477,199.7879941641578
2478,166.93331223360786
2479,136.90536098952555
2480,114.1878058700409
2481,71.83123725612964
2482,43.297220671804915
2483,26.614122679967736
2484,10.244373133310317
2485,8.38038368462715
2486,-0.5019038620099597
2487,-3.245813333662401
2488,-1.6624055628696255
2489,-1.6656040446666318
2490,-1.7906499828889073
2491,2.074916747382906
2492,1.9556848991233913
2493,2.0798894242281425
2494,5.2472169448891774
2495,9.436936601705474
2496,6.579769339033728
2497,5.384938961933862
2498,7.416919521177425
2499,3.4129552912453907
2500,3.875567065138735
2501,5.1963566388507205
2502,28.358333985313774
2503,45.179639101385874
2504,65.91532168613901
2505,86.87572639230314
2506,114.93556382089992
2507,167.6896463372071
2508,220.0202992032252
2509,289.9115529624321
2510,319.1622502581939
2511,366.9186432716172
2512,411.0895181452994
2513,421.20918997867204
2514,518.0813011666438
2515,597.0843462849059
2516,528.6323773559943
2517,599.3099383618694
2518,665.0826261422596
2519,725.3145671109797
2520,748.3119910348071
2521,735.828672920391
2522,862.8291470101833
2523,897.1458396584147
2524,921.0366413272332
2525,869.7286904264643
2526,893.1389015985378
2527,930.2190314275335
2528,948.2261516295114
2529,924.0762463500555
2530,915.5629907668408
2531,952.0183905790234
2532,998.6290246168909
2533,1091.645720857412
2534,1123.960528794959
2535,1269.481216102743
2536,1437.9898145685193
2537,1599.971782005482
2538,1732.781554598996
2539,1584.2008896091288
2540,1313.2014471071097
2541,1213.1936590139442
2542,1026.4351427742365
2543,1055.5421687637895
2544,1043.766954318969
2545,983.0204217349986
2546,949.8168924289826
2547,1038.6593592001682
2548,1033.6511219018553
2549,1081.1395031674099
2550,1240.2374662650927
2551,1070.218873372102
2552,970.4832967879704
2553,890.626848790536
2554,808.5526969187658
2555,802.8203368844815
2556,823.7709384801158
2557,825.6625961594974
2558,758.9364001989852
2559,701.0663012840937
2560,586.7377359349916
2561,537.3078820054579
2562,375.8452329813383
2563,331.01164217495125
2564,306.8663411822454
2565,291.6015306570828
2566,247.69398092205995
2567,211.93481732672763
2568,187.39464184405597
2569,142.8272004157143
2570,109.15808899306654
2571,100.81380997703837
2572,76.37106012106997
2573,56.32327523748484
2574,44.88656408592499
2575,32.5661081331627
2576,12.653796302175301
2577,10.313101509033231
2578,1.0623216290054056
2579,-2.638660647226714
2580,-3.587734755198801
2581,-5.785745823039215
2582,-3.723256294102268
2583,-3.4292792691430805
2584,-3.2135695172393057
2585,-0.7515586803943574
2586,1.1053571204041988
2587,1.2064510704434785
2588,2.0676335032474773
2589,-0.10449479287114553
2590,-0.5456673437507823
2591,-1.0579463609669078
2592,1.4503863323319401
2593,2.9617843458002557
2594,2.847118581198357
2595,3.622044874555388
2596,4.434951622111617
2597,2.0300160053497716
2598,12.652345044945987
2599,14.48657122207297
2600,35.30660251900174
2601,44.19074764223115
2602,57.56064932586969
2603,94.76412853449696
2604,108.0194492884285
2605,109.89027263272379
2606,122.33825222064381
2607,115.98826866612663
2608,126.43340933503414
2609,117.72997680206376
2610,128.48888976228602
2611,223.33583263421374
2612,222.04707076745763
2613,241.64100373766414
2614,266.81284006738633
2615,309.0280531451517
2616,323.23218451996365
2617,354.96230165815587
2618,447.14464041038167
2619,470.91665772298984
2620,506.76693481303295
2621,664.2528193082414
2622,687.8643830391894
2623,676.3281472939158
2624,692.0172940938676
2625,546.353669039112
2626,553.652699096416
2627,565.2093887396245
2628,574.597200251344
2629,519.2390731630359
2630,488.9264031877317
2631,537.0230021571966
2632,533.451262073352
2633,596.0465650615428
2634,663.2938878829699
2635,677.8325173627305
2636,691.6794920558273
2637,690.1841813957301
2638,680.9673377891481
2639,647.0382372242973
2640,599.8873565454321
2641,843.5016084950701
2642,818.3719656423515
2643,830.7316620256751
2644,825.5264417810183
2645,808.0627742282145
2646,898.7600528638918
2647,874.4484917671792
2648,848.9921734727607
2649,804.3793503651268
2650,789.8791263794021
2651,758.3206642535733
2652,716.3344233746775
2653,665.0673806242849
2654,603.3212342513532
2655,565.2223493531504
2656,519.5974132680093
2657,480.75058039107324
2658,453.8206459894865
2659,406.05382451916876
2660,363.2470778700455
2661,349.1882762177929
2662,295.61111716722985
2663,289.1299150679015
2664,249.65745563096482
2665,216.16996863825761
2666,164.30856116563103
2667,159.9280429374046
2668,122.69776778880866
2669,85.52703613937285
2670,68.84579283033915
2671,50.626131531266154
2672,28.788780275042768
2673,15.536588673565834
2674,11.062817990073826
2675,4.8878632725428055
2676,2.2283912141244704
2677,3.205426639630637
2678,-0.5854763072059124
2679,-0.46139860510930436
2680,-0.017650170705882623
2681,0.0022648244715853527
2682,0.018435831094649135
2683,-0.021545378580304475
2684,-0.05091355815777962
2685,0.07771802030098303
2686,-0.26607346790281433
2687,-0.20435881837544712
2688,2.1865983263490816
2689,2.1348364617820845
2690,0.2450572358379211
2691,1.1841736342120444
2692,10.324732748529076
2693,12.317657699546956
2694,38.21275292289109
2695,78.01563252234979
2696,113.23664951791771
2697,138.580684570101
2698,174.3031236936637
2699,209.20138291333024
2700,257.2236850974035
2701,303.5579982936804
2702,409.2661458294465
2703,485.16822611666
2704,562.1182404056906
2705,642.5856986525865
2706,821.8107935333579
2707,1002.2879314439751
2708,1141.8139161778417
2709,1364.2620041841524
2710,1646.7143478288056
2711,2050.647620062641
2712,2307.6388344829925
2713,2562.888840398645
2714,2892.070959743137
2715,3083.526383124363
2716,3274.361330763698
2717,3627.239254828395
2718,3825.936124286802
2719,3954.5947318914928
2720,4057.7759528597926
2721,4077.3977209541954
2722,4120.605853817293
2723,4198.737891888312
2724,4292.378670319107
2725,4273.781947676331
2726,4425.972242225927
2727,4414.739224593899
2728,4394.9186006251675
2729,4409.498486848102
2730,4455.594186468914
2731,4461.699120951489
2732,4289.900884718985
2733,4159.852210666084
2734,4106.567810342382
2735,3757.513131063566
2736,3501.323057222426
2737,3477.577183592157
2738,3483.6267467461607
2739,3536.8693597354977
2740,3609.042460766974
2741,3480.942668036565
2742,3348.4581993902048
2743,3172.09178417129
2744,2842.178665346194
2745,2523.062105148165
2746,2474.801106621842
2747,2424.6037965917094
2748,2254.176757404264
2749,2121.5428757149534
2750,1902.1390788831402
2751,1814.1029506570878
2752,1597.172439098169
2753,1311.2572365248075
2754,1155.378766462999
2755,1053.489183283504
2756,971.4539357778144
2757,829.9294611858134
2758,738.9406070316161
2759,596.8741704711103
2760,512.5547759230118
2761,405.1186941697908
2762,328.6386785882843
2763,304.06778463254597
2764,259.23375489186685
2765,223.79033322613498
2766,202.92178401911806
2767,177.9043457209281
2768,123.55973367500089
2769,108.03936479852857
2770,93.04029292511444
2771,67.98142330519846
2772,19.10990476785985
2773,11.211175582249528
2774,10.273388666564108
2775,7.06364746387778
2776,8.913941572945445
2777,-1.1852297631483588
2778,-0.03461983753885134
2779,-0.26086177245535636
2780,-0.8923146456903084
2781,14.411669541637403
2782,1.8855289775179174
2783,7.309158613108975
2784,5.625244528473184
2785,-1.0672773943553968
2786,-2.2118376525174197
2787,-1.7164185779073695
2788,0.4334213285789895
2789,1.5596968561564515
2790,0.100634714381383
2791,31.45348406836139
2792,43.8242946757831
2793,66.45309472390956
2794,88.76538422037436
2795,121.74417195048946
2796,135.63572059497287
2797,158.6342650411227
2798,198.76771160600794
2799,239.44192855840882
2800,289.9999918633962
2801,306.1344308642965
2802,347.3229919031801
2803,398.19046204904225
2804,415.6762410235755
2805,309.5046023013044
2806,308.91041865516195
2807,360.08658402288296
2808,360.58831210084077
2809,412.03015852575106
2810,484.21606010805124
2811,469.90296191553597
2812,485.4743331617038
2813,799.3061673565303
2814,836.4121486874076
2815,899.2961639658737
2816,955.0071186402799
2817,1053.6328856124937
2818,1258.8452280987567
2819,1633.0599954199502
2820,2067.7126198112273
2821,2317.8194593569733
2822,2606.1746752633057
2823,2597.010831490049
2824,2581.427739897921
2825,2607.165517053047
2826,2682.727559873506
2827,2764.5873566530627
2828,2801.097925214275
2829,2872.736182239487
2830,2895.936401328173
2831,2994.7160703929503
2832,3081.6253901704254
2833,3132.5525550581197
2834,3194.8138077429253
2835,3092.0980431658354
2836,2955.543904976087
2837,2836.6957986353045
2838,2805.030614803863
2839,2313.499754869294
2840,1844.755878289419
2841,1526.2962978237051
2842,1305.1983907346585
2843,1222.8201889707607
2844,1134.3542648248813
2845,1042.0943615427996
2846,996.6748582043499
2847,837.6672686024558
2848,731.5152584629043
2849,543.0529256293498
2850,514.3674109853115
2851,499.44256399377224
2852,467.44738386225333
2853,438.0134383333193
2854,397.9267683285667
2855,405.5604371107699
2856,331.2323057482887
2857,251.1607296097675
2858,238.60463530496028
2859,231.07341879601347
2860,199.53934422510025
2861,177.62615158358216
2862,146.64051263488062
2863,115.26451546637234
2864,89.7345328294314
2865,61.201509829652764
2866,44.5186669883337
2867,27.682551649273037
2868,5.60593972594893
2869,-0.5728354568171278
2870,0.4111267450210178
2871,0.7143230423998072
2872,1.1661332668917974
2873,1.2426795992160367
2874,1.3445327142996697
2875,-0.7486881885218539
2876,-1.7518040078454653
2877,0.1452684186903737
2878,0.750365052065838
2879,1.72030643378924
2880,-0.19294541111149896
2881,-0.19769328390125337
2882,-0.21942858071117663
2883,-0.2488423884650634
2884,-0.23395335254135924
2885,1.542960171190326
2886,1.521517827498808
2887,1.6527688210144726
2888,0.1399126363834484
2889,0.04461790168988997
2890,-0.12156134948678164
2891,0.2870494543134495
2892,0.627199569902208
2893,5.649211797197761
2894,12.001767110950249
2895,20.894825667257958
2896,33.067158301461845
2897,48.730704318811135
2898,61.16861832691645
2899,78.31261162272027
2900,125.5512660975314
2901,118.92205942067164
2902,152.04362546681762
2903,201.90747505795093
2904,233.16161597083217
2905,272.7342393044599
2906,295.92774671309326
2907,351.0543169501165
2908,366.87277266856313
2909,381.51867627839556
2910,400.8880502605784
2911,419.8148480111912
2912,425.13948934693803
2913,447.9839222582962
2914,462.80840162898994
2915,481.2341909368285
2916,485.7889033398904
2917,485.2364636431647
2918,488.5248206235956
2919,485.07777150695716
2920,497.5702351621477
2921,483.91787120853826
2922,458.59282156780614
2923,464.8190399560061
2924,436.94945918714046
2925,441.9688270653926
2926,438.2158545926869
2927,445.1701444799245
2928,449.93578030755464
2929,401.80307672918815
2930,332.56212445085987
2931,346.6594551386707
2932,375.1080576070107
2933,396.15501913641276
2934,411.9447956656097
2935,420.1493656253551
2936,433.71045472153503
2937,397.36770210130265
2938,376.68825896639163
2939,356.50455546315266
2940,313.6267550176084
2941,263.57007887559007
2942,249.29925533507446
2943,237.70525473055415
2944,225.8417175986362
2945,191.15819517072435
2946,182.7042688549738
2947,161.87241350428286
2948,136.592970428981
2949,106.87896394454657
2950,86.36401478196912
2951,64.99655949171161
2952,60.364463696675344
2953,39.23664275498763
2954,32.874821020352286
2955,14.989825005538908
2956,4.1037760169861395
2957,0.4986691757457863
2958,0.901564822558296
2959,0.9954169866964473
2960,-0.0657130351964281
2961,0.048561101319767076
2962,-0.02185468848184341
2963,-0.03037211397586801
2964,-0.2430342268970166
2965,0.102783797608459
2966,0.18055106779006286
2967,0.1492166251741059
2968,-0.034309172359286884
2969,-0.04388236332447965
2970,-0.4839344186318318
2971,-0.4907678603338255
2972,-0.8621490571956979
2973,10.0055030884473
2974,9.3590661172651
2975,9.250141147690872
2976,2.44835301184147
2977,8.017233386474633
2978,8.159273375967935
2979,11.980952136342294
2980,11.994019501629118
2981,11.963298755698698
2982,12.017996685255765
2983,15.579363137977264
2984,12.299960805101964
2985,13.079360082278052
2986,6.810157955533184
2987,8.792289260980827
2988,20.363887064177856
2989,31.089658920262323
2990,43.35062749952252
2991,61.17526735804941
2992,114.35944597790761
2993,118.20341609236196
2994,154.47816756181402
2995,178.17523022785412
2996,212.835980191957
2997,248.89409531271306
2998,285.3401158182976
2999,313.81441612303536
3000,324.58424115178605
3001,342.54102223887594
3002,374.86401241195324
3003,411.253684142088
3004,427.3928502545624
3005,499.883643527667
3006,544.7510260663289
3007,582.1151166594243
3008,620.0724870639295
3009,696.0261452136106
3010,702.7723755409955
3011,736.7120673456607
3012,748.035244076404
3013,775.5657972702388
3014,785.6561666664178
3015,798.939425333796
3016,801.9290211052343
3017,794.880212777673
3018,831.0806667126234
3019,849.0591464164372
3020,853.917557837937
3021,835.3641441684953
3022,808.3429551738208
3023,802.8318651611185
3024,767.1219688042663
3025,703.2666661365936
3026,669.1326615390101
3027,737.2526508056667
3028,763.4727204178248
3029,702.5493179162095
3030,710.7692414754474
3031,712.4998290157855
3032,627.6909287389491
3033,547.4286039491027
3034,554.2143419800011
3035,542.2968527008184
3036,504.04666747169125
3037,438.5717902709319
3038,415.30903776577145
3039,403.2773284520289
3040,339.48367321998006
3041,286.02434524481623
3042,247.31494913206865
3043,209.61668666472443
3044,162.4722449115606
3045,139.87011596331288
3046,129.69982106182454
3047,123.33513657435661
3048,87.085889891141
3049,80.61576934424858
3050,61.14411696280817
3051,43.4574333853716
3052,29.268927159294698
3053,20.313741149133286
3054,15.555105558953816
3055,6.565443002843809
3056,4.105179696829941
3057,5.745599914679319
3058,6.544614279959085
3059,6.236949908429965
3060,6.081091867208137
3061,4.749176943607161
3062,2.878441345955435
3063,2.819681709907743
3064,1.6608544087087136
3065,-2.1382547442385365
3066,-2.8251057934050694
3067,-2.0926690478531427
3068,-1.774257655798158
3069,5.246152312010207
3070,4.640685158708883
3071,4.9365776816535
3072,0.1004299954297567
3073,0.08031855960311685
3074,0.0030365426765725755
3075,0.03772139368789311
3076,0.026611190352267874
3077,-0.044082659591284816
3078,0.023839196066950195
3079,0.07659251858740179
3080,0.7557509766538166
3081,1.7956936235535157
3082,7.414701173445199
3083,14.602899951899555
3084,25.53526548486599
3085,39.08336498658838
3086,62.11759764266862
3087,82.4006628010913
3088,113.20348241747398
3089,138.93898186281933
3090,169.16992839462603
3091,198.09877511019897
3092,246.4496516144682
3093,293.5021450781876
3094,346.1924709838675
3095,381.9852204867405
3096,428.81764129974704
3097,478.12664289762824
3098,528.2093364016773
3099,586.2212602169782
3100,635.6264895467982
3101,683.581521173199
3102,728.8637105531708
3103,767.0623514857871
3104,809.1834674059949
3105,845.9093641965965
3106,883.1284718964964
3107,907.0358844777558
3108,923.854558131351
3109,958.4057060438679
3110,973.3921793230519
3111,991.8492708918766
3112,1006.8255511566381
3113,1026.689667263306
3114,1020.456859469484
3115,1014.3142032585952
3116,1005.3792095671081
3117,983.1083426661257
3118,932.5035654801973
3119,932.7080995965682
3120,871.7993841560667
3121,827.3929108679822
3122,827.7526296868141
3123,813.2715685057979
3124,784.1196163492871
3125,738.5371019654448
3126,736.2758604440613
3127,701.7359100724426
3128,663.8727728739985
3129,624.7442294718749
3130,588.761089242757
3131,547.0741147152414
3132,482.7457173921716
3133,427.7495942297424
3134,377.5893126185151
3135,325.9238363530985
3136,273.90293069751584
3137,245.46019325973396
3138,232.8833302399094
3139,214.57209142577975
3140,168.2412311726163
3141,142.74986943839758
3142,116.41303404847639
3143,104.6816004031603
3144,99.94347845986488
3145,73.07377187287699
3146,55.46941790454897
3147,52.38709406916985
3148,21.532254353749288
3149,13.855372106970126
3150,8.5110658196478
3151,7.459341517852973
3152,1.589852969553843
3153,0.7357452645014599
3154,0.7365690293686372
3155,0.12935598945358556
3156,0.05576257894603179
3157,0.026053469769458618
3158,0.029337569411618622
3159,0.018091384405730854
3160,0.016890178366290698
3161,0.014366425600975202
3162,-0.0014242140488552324
3163,0.0018745306625458646
3164,-0.01141064602442543
3165,-0.1555698334686038
3166,-0.1481066378955813
3167,-0.017426712101542993
3168,2.129900521890086
3169,0.2577206313116526
3170,0.2861121158684404
3171,0.3079744345963772
3172,0.2479469531784811
3173,0.25348609553886625
3174,4.267092671324538
3175,4.4078336564685
3176,4.7105857677850524
3177,1.2953382086955072
3178,8.483599532732628
3179,14.14944145543382
3180,21.5988012394021
3181,25.63803979198744
3182,42.94958666855963
3183,59.380984574935795
3184,87.18094992058266
3185,105.5269932654846
3186,126.85502632916997
3187,164.50277848582562
3188,195.17703680787056
3189,245.2131203762437
3190,286.3813532495667
3191,345.7779325260682
3192,400.7978214834146
3193,437.63534916757175
3194,520.8862055242616
3195,575.2177073532256
3196,631.8187298624264
3197,651.8502909871162
3198,684.5511337720584
3199,727.0289788633788
3200,734.4272167320578
3201,784.9002258119608
3202,790.1032474620567
3203,713.3568267023535
3204,672.2781408146498
3205,667.4291713894843
3206,688.0400603723301
3207,728.7719262078084
3208,743.3371994392205
3209,715.1618104806246
3210,685.3929703206235
3211,708.0000891418379
3212,747.9056625220965
3213,742.4824898905729
3214,771.6003198685305
3215,743.6640733531245
3216,708.8512703961612
3217,794.3525640635905
3218,771.3634616213803
3219,771.3685333707798
3220,641.3581548779366
3221,646.2950281614075
3222,607.5058832037469
3223,604.1457575423792
3224,623.1436018886654
3225,646.5723762090936
